User_ID,Date,Time,Exercise_Type,Exercise_Duration
38,2023-12-04,07:24,Strength,58
38,2023-12-05,09:15,Yoga,26
38,2023-12-06,08:19,Yoga,44
38,2023-12-07,08:39,Yoga,30
38,2023-12-08,09:24,HIIT,52
38,2023-12-09,20:18,Yoga,20
38,2023-12-10,07:50,Yoga,27
38,2023-12-11,19:44,HIIT,45
38,2023-12-13,17:45,Yoga,33
38,2023-12-14,06:09,Cardio,37
38,2023-12-15,13:37,Strength,32
38,2023-12-16,09:01,Strength,27
38,2023-12-18,11:43,Cardio,20
38,2023-12-20,07:38,Strength,42
38,2023-12-21,08:14,Cardio,34
38,2023-12-22,07:32,HIIT,45
38,2023-12-23,07:06,Strength,52
38,2023-12-25,19:00,Strength,27
38,2023-12-28,10:38,HIIT,50
38,2023-12-30,07:15,Cardio,56
38,2023-13-01,16:48,HIIT,34
39,2023-07-02,12:02,Strength,28
39,2023-07-03,20:29,Yoga,32
39,2023-07-04,20:06,Yoga,56
39,2023-07-05,05:40,Strength,24
39,2023-07-07,07:26,Cardio,40
39,2023-07-08,18:43,HIIT,43
39,2023-07-09,09:40,Strength,24
39,2023-07-10,16:01,Cardio,40
39,2023-07-13,12:00,Strength,30
39,2023-07-15,13:08,Yoga,34
39,2023-07-16,20:01,Strength,52
39,2023-07-18,08:38,Cardio,33
39,2023-07-22,18:45,Strength,21
39,2023-07-23,07:52,Strength,38
39,2023-07-25,18:54,Cardio,32
39,2023-07-26,05:42,HIIT,55
39,2023-07-27,16:36,Cardio,53
39,2023-07-28,20:20,Strength,56
39,2023-07-29,06:08,Strength,51
39,2023-07-30,12:02,Yoga,53
39,2023-08-02,05:29,Yoga,34
39,2023-08-03,13:39,Yoga,27
39,2023-08-05,17:27,Yoga,43
39,2023-08-09,11:50,Strength,46
39,2023-08-12,07:42,Strength,35
39,2023-08-14,08:51,Yoga,22
39,2023-08-15,10:46,Strength,50
39,2023-08-16,18:03,Yoga,47
39,2023-08-17,10:03,Strength,29
39,2023-08-19,09:36,Cardio,47
39,2023-08-21,18:36,Yoga,20
39,2023-08-23,19:39,Yoga,39
39,2023-08-24,16:31,Cardio,45
39,2023-08-25,08:40,Strength,45
39,2023-08-26,09:49,HIIT,41
39,2023-08-28,07:39,Cardio,50
39,2023-08-29,10:29,Cardio,25
39,2023-09-03,18:25,HIIT,22
39,2023-09-04,05:33,HIIT,32
39,2023-09-05,17:14,Strength,37
39,2023-09-06,15:58,Strength,59
39,2023-09-07,18:03,HIIT,26
39,2023-09-08,07:35,Strength,44
39,2023-09-09,13:18,HIIT,28
39,2023-09-11,12:40,Yoga,59
39,2023-09-12,09:06,Cardio,22
39,2023-09-13,08:24,Cardio,39
39,2023-09-15,06:00,HIIT,53
39,2023-09-16,12:06,Yoga,58
39,2023-09-17,15:20,HIIT,56
39,2023-09-18,06:16,Yoga,52
39,2023-09-19,16:06,Strength,44
39,2023-09-20,16:55,Yoga,33
39,2023-09-23,17:56,Strength,23
39,2023-09-24,15:04,Strength,43
39,2023-09-26,12:44,Strength,50
39,2023-09-27,06:00,Yoga,57
39,2023-09-28,10:02,Yoga,42
39,2023-09-29,13:00,Cardio,51
39,2023-09-30,14:54,Cardio,52
39,2023-10-01,13:26,Strength,36
39,2023-10-02,07:19,Cardio,56
39,2023-10-03,10:05,HIIT,26
39,2023-10-04,19:28,Cardio,34
39,2023-10-05,18:22,Yoga,41
39,2023-10-06,10:42,HIIT,41
39,2023-10-07,20:26,Yoga,45
39,2023-10-08,10:26,Yoga,30
39,2023-10-09,16:42,Yoga,56
39,2023-10-10,15:09,Yoga,43
39,2023-10-11,15:57,Yoga,37
39,2023-10-13,16:43,Yoga,50
39,2023-10-14,15:32,Strength,48
39,2023-10-15,05:22,Cardio,51
39,2023-10-16,17:45,HIIT,29
39,2023-10-17,12:53,HIIT,43
39,2023-10-18,19:54,HIIT,53
39,2023-10-19,10:58,HIIT,35
39,2023-10-21,12:10,HIIT,57
39,2023-10-23,20:02,Strength,47
39,2023-10-24,13:40,Cardio,48
39,2023-10-25,19:38,HIIT,31
39,2023-10-27,05:03,Cardio,48
39,2023-10-29,18:04,Strength,59
39,2023-10-30,09:16,Yoga,27
39,2023-11-01,18:24,Cardio,56
39,2023-11-02,09:11,Cardio,43
39,2023-11-04,07:35,HIIT,37
39,2023-11-08,14:19,Cardio,34
39,2023-11-10,10:21,Yoga,41
39,2023-11-11,10:26,Strength,33
39,2023-11-12,06:53,Yoga,54
39,2023-11-15,08:26,Cardio,28
39,2023-11-16,14:42,Strength,40
39,2023-11-17,18:31,HIIT,41
39,2023-11-18,09:25,HIIT,33
39,2023-11-19,14:51,Cardio,43
39,2023-11-20,09:48,Yoga,28
39,2023-11-21,20:15,Yoga,47
39,2023-11-24,15:07,Cardio,34
39,2023-11-25,10:35,Cardio,28
39,2023-11-26,08:47,Cardio,42
39,2023-11-27,09:19,HIIT,43
39,2023-11-28,05:45,Strength,44
39,2023-11-29,14:51,Yoga,33
39,2023-11-30,09:20,Strength,36
39,2023-12-02,09:30,Yoga,38
39,2023-12-04,08:36,Cardio,56
39,2023-12-06,08:43,Yoga,40
39,2023-12-07,12:29,Cardio,35
39,2023-12-08,15:07,Yoga,27
39,2023-12-11,10:31,Yoga,39
39,2023-12-12,20:05,Yoga,50
39,2023-12-13,17:53,Yoga,55
39,2023-12-15,10:20,Cardio,21
39,2023-12-16,05:17,Yoga,56
39,2023-12-17,05:39,Strength,41
39,2023-12-18,08:53,Strength,46
39,2023-12-19,12:14,HIIT,46
39,2023-12-20,16:18,Strength,26
39,2023-12-24,08:29,HIIT,34
39,2023-12-25,19:10,Cardio,58
39,2023-12-27,10:42,Cardio,59
39,2023-12-28,19:20,Strength,52
39,2023-12-29,16:04,Yoga,39
39,2023-12-30,20:10,Strength,55
39,2023-13-01,14:00,HIIT,46
40,2023-07-02,12:19,HIIT,45
40,2023-07-04,14:35,HIIT,23
40,2023-07-05,18:34,Cardio,50
40,2023-07-07,18:23,Cardio,33
40,2023-07-08,14:47,Yoga,23
40,2023-07-12,06:55,HIIT,30
40,2023-07-13,05:57,Strength,52
40,2023-07-15,11:58,Yoga,47
40,2023-07-16,18:25,HIIT,52
40,2023-07-17,15:57,HIIT,43
40,2023-07-18,06:04,Yoga,21
40,2023-07-19,19:49,Yoga,49
40,2023-07-22,17:40,HIIT,41
40,2023-07-26,19:57,Strength,27
40,2023-07-27,08:15,Yoga,21
40,2023-07-28,10:35,Cardio,45
40,2023-07-29,09:27,Cardio,36
40,2023-08-03,15:33,Yoga,32
40,2023-08-07,07:56,Yoga,26
40,2023-08-08,18:08,Strength,53
40,2023-08-09,17:50,Strength,37
40,2023-08-11,06:17,HIIT,21
40,2023-08-12,19:35,HIIT,49
40,2023-08-13,16:10,Cardio,38
40,2023-08-14,05:17,Strength,51
40,2023-08-15,19:12,HIIT,23
40,2023-08-16,05:30,Strength,53
40,2023-08-18,06:27,Cardio,24
40,2023-08-19,15:12,Cardio,50
40,2023-08-20,19:05,HIIT,45
40,2023-08-21,20:11,Strength,28
40,2023-08-23,17:20,HIIT,41
40,2023-08-24,06:55,Strength,32
40,2023-08-25,07:51,HIIT,45
40,2023-08-26,16:24,HIIT,25
40,2023-08-27,14:33,Strength,29
40,2023-08-28,18:37,HIIT,55
40,2023-09-01,09:41,HIIT,24
40,2023-09-02,06:54,HIIT,40
40,2023-09-03,19:58,Cardio,33
40,2023-09-05,06:18,HIIT,48
40,2023-09-06,10:46,Yoga,36
40,2023-09-10,14:58,Yoga,54
40,2023-09-11,14:48,HIIT,22
40,2023-09-12,16:57,HIIT,23
40,2023-09-14,11:54,Strength,32
40,2023-09-15,08:36,Strength,41
40,2023-09-16,20:57,Yoga,38
40,2023-09-17,06:47,HIIT,42
40,2023-09-18,06:28,HIIT,25
40,2023-09-19,18:30,HIIT,55
40,2023-09-20,12:38,Strength,46
40,2023-09-21,08:40,Cardio,26
40,2023-09-22,18:13,Strength,49
40,2023-09-23,15:28,Yoga,23
40,2023-09-24,16:14,HIIT,45
40,2023-09-25,18:46,Yoga,42
40,2023-09-26,07:01,HIIT,59
40,2023-09-27,06:00,Cardio,50
40,2023-09-28,15:05,Yoga,53
40,2023-09-29,20:16,Strength,27
40,2023-10-01,14:50,Yoga,32
40,2023-10-02,14:37,Yoga,37
40,2023-10-03,14:27,Cardio,24
40,2023-10-04,11:12,Yoga,35
40,2023-10-05,07:54,Cardio,36
40,2023-10-06,12:41,Cardio,34
40,2023-10-07,11:07,HIIT,40
40,2023-10-08,05:56,Cardio,30
40,2023-10-09,17:45,Yoga,58
40,2023-10-10,18:59,Yoga,34
40,2023-10-11,10:24,Cardio,43
40,2023-10-12,10:16,Cardio,38
40,2023-10-13,08:02,HIIT,29
40,2023-10-14,19:50,Strength,39
40,2023-10-16,11:51,Yoga,54
40,2023-10-18,10:05,Cardio,57
40,2023-10-19,20:06,Strength,43
40,2023-10-22,18:53,Strength,57
40,2023-10-23,09:51,HIIT,24
40,2023-10-24,16:50,Cardio,50
40,2023-10-25,17:10,Strength,48
40,2023-10-26,08:46,Yoga,23
40,2023-10-27,13:51,Cardio,53
40,2023-10-28,08:37,Strength,35
40,2023-10-29,16:12,Cardio,23
40,2023-11-01,16:49,Cardio,34
40,2023-11-02,16:57,Cardio,25
40,2023-11-03,18:44,Cardio,40
40,2023-11-05,16:50,Strength,47
40,2023-11-07,18:27,HIIT,20
40,2023-11-08,16:41,Cardio,46
40,2023-11-09,05:06,Strength,49
40,2023-11-11,10:55,Strength,20
40,2023-11-12,06:44,Cardio,37
40,2023-11-13,16:07,Strength,58
40,2023-11-15,17:48,Cardio,22
40,2023-11-16,07:28,Yoga,21
40,2023-11-17,16:55,Cardio,32
40,2023-11-18,08:21,Yoga,30
40,2023-11-19,08:11,Strength,43
40,2023-11-20,09:40,Yoga,30
40,2023-11-21,18:17,Yoga,41
40,2023-11-22,17:14,Cardio,52
40,2023-11-23,15:52,Cardio,48
40,2023-11-25,19:17,HIIT,59
40,2023-11-26,19:35,Yoga,26
40,2023-11-28,11:56,Yoga,41
40,2023-11-29,17:46,Cardio,27
40,2023-11-30,10:04,Cardio,24
40,2023-12-01,11:50,Yoga,51
40,2023-12-03,15:57,Yoga,20
40,2023-12-05,17:03,HIIT,29
40,2023-12-06,08:24,Cardio,41
40,2023-12-07,15:04,Yoga,47
40,2023-12-09,05:54,Strength,57
40,2023-12-10,19:54,HIIT,58
40,2023-12-13,18:25,Strength,51
40,2023-12-14,08:55,Yoga,27
40,2023-12-16,13:19,HIIT,24
40,2023-12-18,06:07,HIIT,54
40,2023-12-19,13:35,Yoga,53
40,2023-12-20,18:58,Yoga,44
40,2023-12-21,12:05,HIIT,23
40,2023-12-22,15:30,HIIT,24
40,2023-12-25,17:16,Cardio,31
40,2023-13-01,19:43,Yoga,21
41,2023-07-03,08:49,Cardio,42
41,2023-07-05,05:16,HIIT,57
41,2023-07-06,05:04,Strength,32
41,2023-07-09,07:54,Strength,44
41,2023-07-10,07:42,Cardio,47
41,2023-07-11,13:10,HIIT,47
41,2023-07-12,15:46,Cardio,40
41,2023-07-13,09:46,Yoga,57
41,2023-07-14,07:15,Yoga,48
41,2023-07-15,08:37,Cardio,49
41,2023-07-17,19:30,Strength,49
41,2023-07-20,10:27,Cardio,54
41,2023-07-21,10:01,Strength,56
41,2023-07-22,10:35,HIIT,56
41,2023-07-23,10:37,HIIT,39
41,2023-07-24,18:04,Cardio,27
41,2023-07-26,12:30,Yoga,20
41,2023-07-27,16:24,Yoga,53
41,2023-07-28,11:56,Cardio,32
41,2023-07-29,09:30,HIIT,24
41,2023-08-01,19:42,Cardio,45
41,2023-08-02,17:54,HIIT,21
41,2023-08-03,15:50,Yoga,34
41,2023-08-04,15:54,Strength,31
41,2023-08-05,11:30,Yoga,31
41,2023-08-06,18:31,Yoga,30
41,2023-08-08,14:49,Yoga,59
41,2023-08-09,12:38,HIIT,20
41,2023-08-10,07:13,Strength,43
41,2023-08-11,05:22,Strength,39
41,2023-08-12,09:30,HIIT,21
41,2023-08-13,05:17,Cardio,58
41,2023-08-14,12:34,Cardio,31
41,2023-08-15,05:57,HIIT,43
41,2023-08-17,14:29,Yoga,37
41,2023-08-19,10:23,HIIT,30
41,2023-08-20,13:34,Strength,58
41,2023-08-21,20:45,Yoga,42
41,2023-08-24,17:06,Cardio,31
41,2023-08-27,15:47,Cardio,57
41,2023-08-28,17:25,Strength,36
41,2023-08-29,14:43,Yoga,20
41,2023-09-01,05:30,Strength,35
41,2023-09-02,07:05,Cardio,29
41,2023-09-03,08:50,Yoga,35
41,2023-09-04,10:42,Cardio,35
41,2023-09-05,06:06,Yoga,22
41,2023-09-06,20:26,HIIT,52
41,2023-09-07,16:03,Yoga,58
41,2023-09-08,17:23,Yoga,58
41,2023-09-10,16:16,Yoga,59
41,2023-09-12,19:36,Strength,32
41,2023-09-14,08:09,Strength,51
41,2023-09-15,08:58,Yoga,30
41,2023-09-16,20:48,Cardio,24
41,2023-09-18,20:19,HIIT,38
41,2023-09-19,16:49,Cardio,59
41,2023-09-20,10:02,HIIT,36
41,2023-09-21,13:49,Cardio,32
41,2023-09-22,12:39,Strength,34
41,2023-09-23,16:10,Cardio,33
41,2023-09-26,16:59,Cardio,25
41,2023-09-27,14:29,Strength,46
41,2023-09-28,10:08,Strength,22
41,2023-09-29,13:21,Strength,59
41,2023-09-30,11:14,HIIT,34
41,2023-10-01,20:12,HIIT,28
41,2023-10-02,17:41,HIIT,48
41,2023-10-03,10:15,HIIT,48
41,2023-10-05,07:23,Cardio,27
41,2023-10-06,14:40,Strength,22
41,2023-10-07,18:51,Yoga,45
41,2023-10-08,18:25,Strength,33
41,2023-10-10,11:48,Cardio,28
41,2023-10-11,11:48,HIIT,54
41,2023-10-12,05:26,Yoga,28
41,2023-10-13,18:35,Yoga,31
41,2023-10-14,18:54,Strength,56
41,2023-10-16,15:46,Strength,27
41,2023-10-17,08:40,Cardio,56
41,2023-10-18,12:43,Cardio,23
41,2023-10-19,17:54,Yoga,57
41,2023-10-20,10:27,Cardio,59
41,2023-10-21,11:32,Yoga,35
41,2023-10-22,06:44,Yoga,32
41,2023-10-24,17:03,Yoga,59
41,2023-10-26,05:11,Cardio,28
41,2023-10-27,05:07,Strength,57
41,2023-10-28,09:42,Cardio,56
41,2023-10-29,18:03,Yoga,47
41,2023-10-30,12:38,Cardio,26
41,2023-11-02,06:51,Yoga,58
41,2023-11-03,19:17,Strength,33
41,2023-11-05,11:56,Strength,46
41,2023-11-07,19:55,HIIT,28
41,2023-11-08,11:47,HIIT,58
41,2023-11-09,11:37,HIIT,59
41,2023-11-10,18:10,HIIT,49
41,2023-11-12,17:20,Yoga,28
41,2023-11-13,06:40,Yoga,52
41,2023-11-14,06:36,Cardio,55
41,2023-11-15,06:59,Cardio,24
41,2023-11-16,16:10,HIIT,55
41,2023-11-17,17:15,Strength,25
41,2023-11-18,05:03,Strength,38
41,2023-11-21,20:12,Strength,57
41,2023-11-22,18:29,Cardio,29
41,2023-11-23,18:25,Cardio,50
41,2023-11-24,16:36,HIIT,39
41,2023-11-25,19:37,Yoga,46
41,2023-11-26,09:01,Yoga,59
41,2023-11-27,05:48,Strength,32
41,2023-11-28,14:22,Strength,43
41,2023-11-29,18:59,HIIT,37
41,2023-12-01,12:20,HIIT,37
41,2023-12-04,09:33,Yoga,35
41,2023-12-07,05:46,Yoga,38
41,2023-12-08,20:21,Yoga,40
41,2023-12-09,11:33,Strength,49
41,2023-12-10,14:52,HIIT,24
41,2023-12-11,16:18,Yoga,39
41,2023-12-13,07:45,Strength,41
41,2023-12-14,11:55,Cardio,21
41,2023-12-15,05:38,Yoga,45
41,2023-12-16,20:16,HIIT,29
41,2023-12-17,05:19,HIIT,28
41,2023-12-19,20:40,Cardio,48
41,2023-12-21,18:43,HIIT,34
41,2023-12-22,20:58,Yoga,37
41,2023-12-23,10:38,Strength,31
41,2023-12-25,13:26,Strength,28
41,2023-12-26,16:25,Strength,45
41,2023-12-27,05:43,HIIT,25
41,2023-12-28,18:16,Cardio,56
41,2023-12-29,05:37,Cardio,58
41,2023-12-30,11:37,Yoga,31
41,2023-13-01,18:53,HIIT,51
42,2023-07-02,13:20,Cardio,45
42,2023-07-03,06:53,HIIT,28
42,2023-07-05,19:36,Yoga,23
42,2023-07-06,12:41,Yoga,34
42,2023-07-10,16:54,Cardio,24
42,2023-07-12,05:07,HIIT,58
42,2023-07-14,15:12,HIIT,35
42,2023-07-15,11:19,Strength,20
42,2023-07-17,06:32,HIIT,32
42,2023-07-20,11:11,Yoga,27
42,2023-07-21,09:44,HIIT,55
42,2023-07-22,13:24,Strength,35
42,2023-07-24,20:38,Yoga,32
42,2023-07-25,07:45,Yoga,22
42,2023-07-27,13:04,Yoga,49
42,2023-07-28,16:25,Cardio,29
42,2023-07-30,15:48,HIIT,33
42,2023-08-01,05:16,Yoga,59
42,2023-08-03,16:21,Strength,25
42,2023-08-05,12:13,Cardio,40
42,2023-08-06,20:41,Yoga,54
42,2023-08-07,13:43,Strength,39
42,2023-08-08,05:45,HIIT,39
42,2023-08-12,17:04,HIIT,39
42,2023-08-14,06:50,Yoga,47
42,2023-08-15,13:17,Yoga,31
42,2023-08-16,18:15,HIIT,54
42,2023-08-17,10:28,Yoga,49
42,2023-08-18,10:43,Yoga,49
42,2023-08-20,16:56,HIIT,43
42,2023-08-22,17:46,Yoga,22
42,2023-08-23,05:19,HIIT,34
42,2023-08-24,17:23,Yoga,22
42,2023-08-25,11:56,Strength,54
42,2023-08-26,07:25,HIIT,55
42,2023-08-27,10:12,Cardio,57
42,2023-08-29,11:09,Yoga,44
42,2023-09-01,06:07,Cardio,32
42,2023-09-02,16:41,Cardio,52
42,2023-09-03,19:23,Cardio,36
42,2023-09-04,15:31,Yoga,21
42,2023-09-05,08:32,Strength,20
42,2023-09-06,14:26,Cardio,23
42,2023-09-08,17:01,Strength,40
42,2023-09-09,12:11,Strength,40
42,2023-09-10,17:42,Cardio,51
42,2023-09-12,08:55,Yoga,20
42,2023-09-13,16:56,Strength,34
42,2023-09-14,18:44,Cardio,51
42,2023-09-16,12:58,Cardio,54
42,2023-09-17,07:31,HIIT,34
42,2023-09-18,06:33,Cardio,21
42,2023-09-20,06:57,Strength,58
42,2023-09-21,14:56,Strength,35
42,2023-09-22,06:08,HIIT,56
42,2023-09-24,09:54,Yoga,30
42,2023-09-25,20:33,Cardio,23
42,2023-09-26,12:15,HIIT,51
42,2023-09-27,10:21,Yoga,59
42,2023-09-28,18:29,Strength,44
42,2023-09-29,05:33,HIIT,52
42,2023-09-30,17:35,Strength,21
42,2023-10-02,15:41,Strength,59
42,2023-10-03,12:11,Yoga,46
42,2023-10-04,09:28,HIIT,51
42,2023-10-06,14:05,Yoga,24
42,2023-10-07,12:17,Yoga,26
42,2023-10-08,07:58,Yoga,34
42,2023-10-09,19:00,Strength,28
42,2023-10-10,13:21,HIIT,32
42,2023-10-12,13:47,Yoga,23
42,2023-10-13,11:17,HIIT,46
42,2023-10-14,10:59,Cardio,28
42,2023-10-15,13:14,Yoga,42
42,2023-10-16,07:58,Strength,54
42,2023-10-17,06:26,Yoga,53
42,2023-10-21,06:26,Yoga,35
42,2023-10-24,06:10,Cardio,57
42,2023-10-25,11:03,Strength,47
42,2023-10-26,11:14,Strength,45
42,2023-10-28,16:07,HIIT,27
42,2023-10-30,07:17,HIIT,53
42,2023-11-01,16:31,Cardio,44
42,2023-11-02,06:26,Strength,47
42,2023-11-03,13:06,Strength,47
42,2023-11-05,18:19,HIIT,23
42,2023-11-07,10:03,HIIT,44
42,2023-11-10,20:06,Strength,36
42,2023-11-11,08:16,Strength,43
42,2023-11-12,20:37,HIIT,47
42,2023-11-14,07:16,HIIT,40
42,2023-11-16,12:19,Strength,37
42,2023-11-17,09:24,Yoga,30
42,2023-11-18,19:58,Yoga,42
42,2023-11-19,20:50,Cardio,35
42,2023-11-20,14:48,Cardio,53
42,2023-11-21,15:45,Cardio,20
42,2023-11-22,05:21,HIIT,33
42,2023-11-24,06:33,HIIT,38
42,2023-11-26,07:40,Yoga,59
42,2023-11-28,05:53,Cardio,55
42,2023-11-29,07:12,Yoga,57
42,2023-11-30,07:55,Yoga,46
42,2023-12-04,10:21,Strength,22
42,2023-12-06,17:04,Yoga,29
42,2023-12-07,18:26,Yoga,37
42,2023-12-09,16:32,HIIT,40
42,2023-12-11,12:16,Strength,37
42,2023-12-13,12:43,HIIT,27
42,2023-12-14,10:52,HIIT,57
42,2023-12-15,18:36,Strength,41
42,2023-12-16,09:17,Strength,28
42,2023-12-18,06:48,Strength,59
42,2023-12-19,15:44,Cardio,35
42,2023-12-21,11:41,Yoga,36
42,2023-12-22,05:04,HIIT,26
42,2023-12-23,17:55,Yoga,28
42,2023-12-24,14:23,Cardio,36
42,2023-12-26,18:54,HIIT,59
42,2023-12-27,18:17,Cardio,39
42,2023-12-28,13:52,Yoga,32
42,2023-12-29,17:35,HIIT,38
42,2023-12-30,20:49,Strength,54
42,2023-13-01,05:41,HIIT,49
43,2023-07-02,17:05,Yoga,49
43,2023-07-03,11:37,Cardio,24
43,2023-07-07,16:50,Yoga,30
43,2023-07-08,05:23,Yoga,22
43,2023-07-09,14:58,Cardio,20
43,2023-07-10,06:04,Yoga,51
43,2023-07-11,14:05,Strength,42
43,2023-07-12,18:07,Yoga,41
43,2023-07-15,12:45,Cardio,20
43,2023-07-16,11:26,Strength,44
43,2023-07-18,05:45,HIIT,43
43,2023-07-19,13:17,Cardio,22
43,2023-07-20,20:38,Yoga,21
43,2023-07-21,17:43,Strength,57
43,2023-07-23,06:23,Yoga,50
43,2023-07-24,16:26,Yoga,27
43,2023-07-26,13:27,Cardio,42
43,2023-07-28,07:43,Strength,33
43,2023-07-29,05:45,Strength,27
43,2023-07-30,19:36,Strength,39
43,2023-08-01,16:04,Cardio,35
43,2023-08-02,15:57,Strength,32
43,2023-08-07,07:15,Cardio,49
43,2023-08-08,07:32,Cardio,47
43,2023-08-11,16:50,Yoga,26
43,2023-08-12,08:57,HIIT,59
43,2023-08-13,15:56,HIIT,22
43,2023-08-16,14:05,Cardio,51
43,2023-08-19,15:38,HIIT,55
43,2023-08-21,06:22,Strength,42
43,2023-08-23,05:53,Yoga,45
43,2023-08-24,14:03,Yoga,45
43,2023-08-26,16:03,Yoga,33
43,2023-08-27,18:31,HIIT,37
43,2023-08-28,06:38,Cardio,35
43,2023-08-29,11:09,Strength,33
43,2023-08-30,11:10,Strength,33
43,2023-09-01,16:54,HIIT,20
43,2023-09-02,16:24,Cardio,28
43,2023-09-03,10:22,HIIT,49
43,2023-09-05,16:39,Cardio,49
43,2023-09-07,08:05,HIIT,36
43,2023-09-08,10:08,Yoga,40
43,2023-09-09,19:04,Yoga,30
43,2023-09-12,10:41,Yoga,38
43,2023-09-13,10:05,Yoga,53
43,2023-09-14,09:05,HIIT,26
43,2023-09-15,18:11,HIIT,49
43,2023-09-16,09:58,HIIT,30
43,2023-09-19,08:43,Strength,51
43,2023-09-21,13:45,Yoga,52
43,2023-09-22,11:57,Cardio,49
43,2023-09-24,15:31,Strength,20
43,2023-09-26,11:42,Yoga,24
43,2023-09-29,17:17,Strength,54
43,2023-09-30,10:40,Strength,58
43,2023-10-01,07:20,Yoga,49
43,2023-10-02,15:26,Strength,42
43,2023-10-03,17:58,Strength,43
43,2023-10-05,17:45,HIIT,59
43,2023-10-06,14:11,HIIT,53
43,2023-10-07,12:27,Yoga,28
43,2023-10-08,09:30,Yoga,32
43,2023-10-09,19:45,Yoga,54
43,2023-10-10,18:13,HIIT,43
43,2023-10-11,08:44,Strength,34
43,2023-10-13,06:36,Cardio,20
43,2023-10-14,12:24,HIIT,38
43,2023-10-15,07:57,Cardio,50
43,2023-10-16,15:23,Cardio,58
43,2023-10-17,12:05,Yoga,25
43,2023-10-21,19:57,Yoga,57
43,2023-10-23,05:26,Strength,49
43,2023-10-26,12:08,Strength,45
43,2023-10-27,14:28,Cardio,56
43,2023-10-28,05:20,Strength,56
43,2023-10-30,11:59,Cardio,32
43,2023-11-01,07:48,Cardio,38
43,2023-11-02,12:53,Strength,28
43,2023-11-03,07:00,Yoga,20
43,2023-11-04,18:56,Yoga,21
43,2023-11-05,14:47,HIIT,31
43,2023-11-06,12:42,Cardio,44
43,2023-11-07,07:00,HIIT,45
43,2023-11-08,12:08,HIIT,31
43,2023-11-09,08:04,Cardio,29
43,2023-11-10,10:48,Strength,53
43,2023-11-11,15:17,Strength,20
43,2023-11-12,16:00,Cardio,49
43,2023-11-13,20:26,Strength,29
43,2023-11-14,16:55,Strength,58
43,2023-11-15,10:16,Cardio,28
43,2023-11-16,07:22,Yoga,38
43,2023-11-18,05:30,HIIT,32
43,2023-11-19,12:43,Cardio,41
43,2023-11-20,09:39,Cardio,24
43,2023-11-21,15:35,Yoga,50
43,2023-11-22,16:30,Yoga,27
43,2023-11-24,14:51,Strength,39
43,2023-11-25,20:52,Yoga,36
43,2023-11-26,05:00,Strength,59
43,2023-11-27,08:33,Cardio,45
43,2023-11-29,13:18,Yoga,46
43,2023-12-01,07:05,Cardio,47
43,2023-12-02,07:45,Cardio,36
43,2023-12-03,12:28,HIIT,43
43,2023-12-06,09:41,HIIT,22
43,2023-12-08,12:07,Strength,47
43,2023-12-09,20:01,HIIT,37
43,2023-12-10,08:44,Cardio,39
43,2023-12-11,05:45,Strength,58
43,2023-12-12,05:57,Yoga,22
43,2023-12-13,17:31,Strength,45
43,2023-12-14,16:31,Cardio,56
43,2023-12-15,06:09,Cardio,46
43,2023-12-16,07:24,Yoga,37
43,2023-12-17,18:28,Cardio,56
43,2023-12-19,09:29,HIIT,48
43,2023-12-20,06:35,Cardio,59
43,2023-12-21,18:54,Strength,33
43,2023-12-22,10:50,Cardio,25
43,2023-12-24,08:30,Strength,27
43,2023-12-25,10:43,Yoga,24
43,2023-12-26,07:58,Cardio,34
43,2023-12-27,10:41,Strength,26
43,2023-12-28,14:20,HIIT,32
44,2023-07-03,20:22,Strength,44
44,2023-07-04,20:05,Yoga,46
44,2023-07-07,07:04,HIIT,51
44,2023-07-08,11:08,HIIT,20
44,2023-07-09,11:02,Strength,20
44,2023-07-10,11:54,Cardio,55
44,2023-07-11,06:46,Cardio,38
44,2023-07-12,19:43,HIIT,25
44,2023-07-14,14:35,Strength,43
44,2023-07-15,18:33,HIIT,58
44,2023-07-16,18:11,Strength,26
44,2023-07-18,18:32,Yoga,31
44,2023-07-19,08:31,Strength,41
44,2023-07-20,19:46,HIIT,53
44,2023-07-21,20:30,Yoga,20
44,2023-07-22,12:01,HIIT,55
44,2023-07-23,07:35,Cardio,55
44,2023-07-24,09:15,Cardio,36
44,2023-07-26,17:08,Cardio,45
44,2023-07-28,19:46,Cardio,37
44,2023-07-29,17:03,Cardio,48
44,2023-07-30,18:33,Cardio,34
44,2023-08-01,12:16,HIIT,24
44,2023-08-02,06:55,HIIT,49
44,2023-08-05,13:11,Strength,39
44,2023-08-06,06:40,Cardio,42
44,2023-08-07,17:28,HIIT,24
44,2023-08-08,17:02,Yoga,21
44,2023-08-09,19:49,HIIT,43
44,2023-08-10,12:51,HIIT,25
44,2023-08-11,19:51,Strength,54
44,2023-08-12,18:22,Cardio,56
44,2023-08-13,06:48,HIIT,41
44,2023-08-14,05:27,Yoga,27
44,2023-08-15,08:48,HIIT,52
44,2023-08-16,13:38,Cardio,58
44,2023-08-18,15:36,HIIT,25
44,2023-08-19,17:05,HIIT,26
44,2023-08-21,16:37,Cardio,36
44,2023-08-23,05:49,Yoga,33
44,2023-08-24,12:56,HIIT,47
44,2023-08-25,13:01,Cardio,37
44,2023-08-26,10:34,Cardio,41
44,2023-08-27,05:15,Strength,23
44,2023-08-29,16:52,Yoga,34
